Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly,Transaction Description,Merchant Category,KYC Status,KYC Last Updated Date,AML Flag,Account Freeze Flag
3085.0,Sandra,Adams,57.0,Other,Address_3085,Milwaukee,19458797938.0,sandra.adams@kag.com,Current,5015.31,8/14/2016,5/16/2023,3085.0,9/8/2023,Deposit,1063.52,6078.83,40.0,3085.0,,Mortgage,6.94,36.0,5/7/2022,Rejected,3085.0,MasterCard,7091.96,3143.34,157.17,2/19/2023,11/20/2023,8918.0,3085.0,5/26/2023,,Resolved,10/4/2023,1.0,Insurance Premium Payment,Cash Withdrawal,Expired,2022-03-20,0.0,0.0
3086.0,Patricia,Thomas,42.0,Male,Address_3086,Albuquerque,19458797939.0,patricia.thomas@kag.com,Current,3000.08,10/3/2010,10/3/2023,3086.0,9/11/2023,Deposit,3831.41,-831.33,73.0,3086.0,8440.97,Mortgage,8.91,24.0,5/29/2021,Rejected,3086.0,MasterCard,,1414.94,70.75,5/23/2023,3/27/2023,9263.0,3086.0,12/4/2023,Suggestion,Resolved,7/19/2023,1.0,UPI - Amazon Pay,Cash Withdrawal,Incomplete,2021-12-19,0.0,0.0
,Joshua,Lopez,53.0,Female,Address_3087,Colorado Springs,19458797940.0,joshua.lopez@kag.com,Savings,9764.11,1/1/2017,3/3/2023,3087.0,10/5/2023,Withdrawal,2076.03,7688.08,49.0,,30883.27,Mortgage,5.96,48.0,6/7/2021,Closed,3087.0,MasterCard,3080.77,2439.17,121.96,11/15/2023,12/23/2023,7570.0,3087.0,9/24/2023,,Resolved,8/31/2023,1.0,POS - Starbucks,Salary/Income,Incomplete,2023-09-23,0.0,0.0
3088.0,Joshua,,30.0,Other,Address_3088,,19458797941.0,,Current,7488.04,,6/20/2023,3088.0,8/25/2023,Deposit,4886.58,12374.62,12.0,3088.0,8601.12,Auto,4.71,36.0,12/6/2021,Rejected,3088.0,Visa,6681.44,772.91,38.65,10/3/2023,7/3/2023,4843.0,3088.0,8/31/2023,Suggestion,Resolved,3/18/2023,1.0,ATM Withdrawal,Shopping,Incomplete,2023-03-05,0.0,0.0
3089.0,Stephanie,King,24.0,Male,,San Diego,19458797942.0,stephanie.king@kag.com,Savings,6904.44,2/24/2011,4/13/2023,3089.0,7/22/2023,Deposit,4671.25,2233.19,73.0,3089.0,39396.6,Auto,2.9,12.0,1/8/2020,Rejected,3089.0,MasterCard,3509.64,39.85,1.99,12/27/2023,12/16/2023,2348.0,3089.0,4/18/2023,Suggestion,Resolved,10/9/2023,1.0,Bill Payment - Electricity,Salary/Income,Complete,2022-02-15,0.0,0.0
3090.0,Andrew,Adams,18.0,Male,Address_3090,Columbus,,andrew.adams@kag.com,Current,1895.16,9/15/2005,4/2/2023,3090.0,2/23/2023,Transfer,3330.19,5225.35,10.0,3090.0,7781.72,Mortgage,2.77,36.0,6/18/2022,Approved,3090.0,MasterCard,7748.9,2835.27,,6/18/2023,7/5/2023,9284.0,3090.0,4/21/2023,Praise,Pending,12/22/2023,,POS - Big Bazaar,Food & Dining,Expired,2022-11-09,0.0,0.0
,James,,26.0,Male,Address_3091,Tucson,19458797944.0,,Savings,2910.92,8/27/2013,,3091.0,7/30/2023,Deposit,3243.43,-332.51,74.0,3091.0,,Mortgage,2.43,24.0,10/26/2020,Approved,3091.0,MasterCard,5337.45,1310.78,65.54,2/16/2023,9/27/2023,9840.0,3091.0,6/24/2023,Complaint,Resolved,3/27/2023,1.0,Salary from Infosys Ltd.,Insurance,Incomplete,2025-04-11,0.0,0.0
3092.0,Nancy,Hill,45.0,Female,Address_3092,El Paso,19458797945.0,nancy.hill@kag.com,Current,6089.68,10/2/2008,4/24/2023,3092.0,1/6/2023,Transfer,624.52,6714.2,17.0,3092.0,24359.91,Mortgage,4.99,60.0,12/5/2021,Closed,3092.0,AMEX,9192.98,1397.12,,1/6/2023,,3904.0,3092.0,7/17/2023,Complaint,Pending,7/29/2023,1.0,,Food & Dining,Incomplete,,0.0,0.0
,Margaret,Young,53.0,Female,Address_3093,Nashville,19458797946.0,margaret.young@kag.com,Savings,7976.4,12/25/2020,5/1/2023,3093.0,,Transfer,1411.92,9388.32,4.0,3093.0,40454.48,Mortgage,5.93,,6/20/2022,Rejected,3093.0,Visa,9074.93,891.51,44.58,3/7/2023,1/1/2023,7849.0,3093.0,3/10/2023,Suggestion,Resolved,10/26/2023,-1.0,POS - Flipkart,Insurance,Expired,2022-02-23,0.0,0.0
3094.0,Jennifer,Sanchez,63.0,Other,Address_3094,Fort Worth,19458797947.0,jennifer.sanchez@kag.com,Savings,9317.5,11/15/2020,8/2/2023,3094.0,12/30/2023,Transfer,4311.03,13628.53,64.0,3094.0,32005.25,Mortgage,8.55,48.0,8/15/2022,Approved,3094.0,AMEX,4989.44,387.59,19.38,4/4/2023,12/5/2023,8837.0,3094.0,5/3/2023,Praise,Resolved,8/31/2023,1.0,,Salary/Income,Expired,2022-03-26,0.0,0.0
3095.0,Kenneth,Taylor,47.0,Other,Address_3095,Los Angeles,19458797948.0,kenneth.taylor@kag.com,Current,7007.5,10/26/2002,7/17/2023,3095.0,10/12/2023,Deposit,,5186.21,16.0,3095.0,37650.4,Personal,2.96,24.0,10/22/2020,Approved,3095.0,AMEX,9588.14,1243.8,62.19,1/19/2023,8/10/2023,6067.0,3095.0,5/9/2023,Complaint,Pending,,1.0,Salary from Infosys Ltd.,,Expired,2023-09-22,0.0,0.0
3096.0,Melissa,Mitchell,26.0,Male,Address_3096,,19458797949.0,melissa.mitchell@kag.com,Savings,4244.51,4/28/2002,9/20/2023,3096.0,2/12/2023,Deposit,2126.39,2118.12,49.0,3096.0,12954.73,Auto,7.8,36.0,12/7/2020,Closed,3096.0,Visa,6946.81,1172.82,58.64,10/13/2023,5/15/2023,7281.0,3096.0,1/14/2023,Praise,Pending,12/1/2023,1.0,POS - Flipkart,Food & Dining,Complete,2025-05-28,0.0,0.0
3097.0,Amanda,Clark,47.0,Female,Address_3097,Houston,19458797950.0,amanda.clark@kag.com,Savings,6941.67,3/16/2008,5/18/2023,3097.0,7/14/2023,Withdrawal,4200.72,2740.95,27.0,3097.0,12625.91,Auto,7.25,12.0,6/30/2021,Rejected,3097.0,AMEX,6445.71,2063.42,103.17,4/23/2023,7/14/2023,1525.0,3097.0,9/11/2023,Suggestion,Resolved,7/7/2023,1.0,UPI - Amazon Pay,,,2024-02-13,0.0,0.0
3098.0,Donald,White,52.0,Male,Address_3098,Oklahoma City,19458797951.0,donald.white@kag.com,Current,784.84,1/6/2015,6/17/2023,3098.0,9/5/2023,Transfer,2140.36,-1355.52,6.0,3098.0,19650.38,Personal,6.71,36.0,3/28/2022,Rejected,3098.0,AMEX,1840.11,380.92,19.05,8/5/2023,3/13/2023,212.0,3098.0,9/8/2023,Suggestion,Resolved,8/31/2023,1.0,Bill Payment - Electricity,Shopping,Complete,2021-02-20,0.0,0.0
3099.0,Sarah,Wright,64.0,Male,Address_3099,Columbus,19458797952.0,sarah.wright@kag.com,Savings,6040.82,8/14/2018,1/4/2023,3099.0,12/31/2023,Withdrawal,4251.56,1789.26,9.0,3099.0,1915.36,Auto,4.05,36.0,11/17/2020,Closed,3099.0,MasterCard,9842.18,2320.33,116.02,4/22/2023,3/1/2023,777.0,3099.0,7/25/2023,Complaint,Pending,5/29/2023,1.0,Bill Payment - Electricity,Salary/Income,Incomplete,,0.0,0.0
3100.0,Nancy,Rivera,44.0,Other,Address_3100,,19458797953.0,nancy.rivera@kag.com,Current,8956.79,10/22/2002,7/20/2023,3100.0,11/14/2023,Deposit,356.45,,58.0,3100.0,41704.5,,3.86,12.0,9/29/2021,Closed,3100.0,MasterCard,1824.5,275.8,13.79,4/19/2023,6/28/2023,,3100.0,4/16/2023,Complaint,Resolved,6/8/2023,1.0,POS - Big Bazaar,Salary/Income,Complete,2025-03-19,0.0,0.0
3101.0,Matthew,Adams,46.0,Female,Address_3101,Memphis,19458797954.0,matthew.adams@kag.com,Current,6405.77,6/11/2017,4/12/2023,3101.0,9/26/2023,Deposit,3458.47,2947.3,32.0,3101.0,19128.46,Auto,7.83,48.0,11/7/2022,Approved,3101.0,MasterCard,3425.45,978.95,48.95,10/17/2023,1/12/2023,9969.0,3101.0,7/17/2023,Suggestion,Resolved,1/4/2023,1.0,NEFT Transfer - Rent,Rent,Expired,2021-07-29,0.0,
3102.0,Margaret,Hill,22.0,Other,Address_3102,San Diego,19458797955.0,margaret.hill@kag.com,Savings,174.65,5/7/2003,1/19/2023,3102.0,7/11/2023,Deposit,324.42,499.07,38.0,3102.0,,Mortgage,,60.0,8/26/2022,Approved,3102.0,Visa,2532.91,4216.33,210.82,10/12/2023,8/16/2023,7755.0,3102.0,1/19/2023,Complaint,Pending,3/6/2023,1.0,,Food & Dining,Complete,2023-06-07,0.0,0.0
3103.0,Charles,Sanchez,18.0,Female,Address_3103,Fort Worth,19458797956.0,charles.sanchez@kag.com,Current,6975.74,9/18/2021,1/22/2023,3103.0,2/16/2023,,3952.16,3023.58,30.0,3103.0,43738.56,Auto,3.97,60.0,8/4/2021,Closed,3103.0,AMEX,1513.85,318.91,15.95,,7/27/2023,5904.0,3103.0,5/17/2023,Complaint,Pending,9/26/2023,1.0,UPI - Amazon Pay,Utilities,Expired,2023-09-25,0.0,0.0
3104.0,Ashley,Carter,60.0,Male,Address_3104,Kansas City,19458797957.0,ashley.carter@kag.com,Current,7291.8,8/11/2009,12/25/2023,3104.0,7/7/2023,Deposit,2765.57,4526.23,78.0,3104.0,48423.49,Personal,9.69,36.0,2/3/2020,Closed,3104.0,Visa,9989.24,523.74,26.19,1/10/2023,9/17/2023,7864.0,3104.0,,Praise,Resolved,11/7/2023,1.0,UPI - Swiggy,Utilities,Complete,2023-09-20,0.0,
3105.0,Nancy,Nguyen,68.0,Male,Address_3105,Detroit,19458797958.0,nancy.nguyen@kag.com,,5458.17,9/3/2009,5/9/2023,3105.0,9/28/2023,Deposit,2783.8,2674.37,45.0,3105.0,32682.64,Auto,9.99,24.0,11/1/2022,Closed,3105.0,AMEX,3870.83,2921.73,146.09,3/24/2023,7/12/2023,4642.0,,12/24/2023,Praise,Resolved,9/28/2023,1.0,Salary from Infosys Ltd.,Rent,Incomplete,2023-04-30,0.0,0.0
3106.0,Amanda,Thompson,22.0,Male,Address_3106,Los Angeles,19458797959.0,amanda.thompson@kag.com,Savings,8179.27,7/13/2008,5/29/2023,3106.0,9/18/2023,Deposit,1889.67,10068.94,29.0,,18472.83,Mortgage,1.02,60.0,10/3/2020,Rejected,3106.0,Visa,1414.93,1314.37,65.72,12/18/2023,4/7/2023,4447.0,3106.0,3/16/2023,Complaint,Resolved,10/24/2023,1.0,POS - Starbucks,Insurance,,2022-09-19,0.0,0.0
3107.0,,Perez,46.0,,Address_3107,,19458797960.0,carol.perez@kag.com,,2102.68,3/18/2015,8/26/2023,3107.0,3/10/2023,Withdrawal,,-2414.97,92.0,3107.0,21274.09,Personal,,48.0,2/29/2020,Rejected,3107.0,AMEX,2124.86,3866.99,193.35,2/27/2023,5/13/2023,7048.0,3107.0,6/7/2023,,Resolved,8/16/2023,,NEFT Transfer - Rent,Cash Withdrawal,Incomplete,2022-11-10,0.0,0.0
3108.0,Ashley,Brown,34.0,Male,Address_3108,Columbus,19458797961.0,ashley.brown@kag.com,,4148.89,4/17/2004,1/7/2023,3108.0,9/15/2023,Withdrawal,2550.38,1598.51,22.0,3108.0,13551.63,Mortgage,5.82,48.0,10/1/2021,Approved,3108.0,AMEX,,2136.3,106.82,2/27/2023,1/28/2023,5103.0,3108.0,5/21/2023,Praise,Resolved,7/8/2023,1.0,Salary from Infosys Ltd.,Insurance,Expired,2024-12-29,1.0,1.0
3109.0,Lisa,Carter,68.0,Female,Address_3109,Philadelphia,19458797962.0,lisa.carter@kag.com,Current,8095.1,2/11/2001,11/29/2023,3109.0,4/24/2023,Deposit,1309.58,6785.52,31.0,3109.0,35852.49,Auto,5.14,12.0,2/8/2021,Approved,3109.0,AMEX,1348.16,2863.87,143.19,5/22/2023,9/3/2023,7043.0,3109.0,12/16/2023,Suggestion,Pending,6/25/2023,-1.0,UPI - Amazon Pay,Utilities,Incomplete,2023-02-16,0.0,0.0
3110.0,Betty,Rodriguez,66.0,Female,Address_3110,Omaha,19458797963.0,betty.rodriguez@kag.com,Savings,6076.53,1/13/2003,1/23/2023,3110.0,10/21/2023,Transfer,4122.41,10198.94,,3110.0,18447.53,Personal,3.48,24.0,3/1/2020,Closed,3110.0,MasterCard,2320.45,552.87,27.64,8/17/2023,4/13/2023,2268.0,3110.0,5/11/2023,Complaint,Pending,4/19/2023,1.0,Salary from Infosys Ltd.,Salary/Income,Expired,2024-06-04,0.0,1.0
3111.0,John,Brown,54.0,Other,Address_3111,Milwaukee,19458797964.0,john.brown@kag.com,Savings,9944.22,12/13/2007,3/31/2023,3111.0,8/30/2023,Withdrawal,4741.19,5203.03,17.0,3111.0,2591.71,Mortgage,5.56,60.0,10/25/2020,Closed,3111.0,MasterCard,1288.39,3487.05,174.35,3/17/2023,4/12/2023,4714.0,3111.0,4/11/2023,Praise,Resolved,6/15/2023,1.0,POS - Starbucks,Rent,Expired,2022-10-25,0.0,0.0
3112.0,Andrew,,,Male,Address_3112,San Francisco,19458797965.0,andrew.miller@kag.com,Savings,785.72,11/24/2016,1/18/2023,3112.0,4/4/2023,,1219.03,-433.31,54.0,3112.0,3261.95,Auto,5.11,24.0,1/16/2020,Closed,3112.0,AMEX,2499.96,4733.58,236.68,12/1/2023,1/11/2023,3472.0,3112.0,11/24/2023,Suggestion,Pending,7/14/2023,1.0,UPI - Swiggy,Shopping,Incomplete,2021-09-25,1.0,0.0
3113.0,Betty,Thompson,69.0,Other,Address_3113,Boston,19458797966.0,betty.thompson@kag.com,Savings,2518.68,12/7/2002,3/12/2023,3113.0,,Transfer,3030.27,5548.95,79.0,3113.0,31122.73,Personal,4.61,60.0,1/11/2020,Approved,3113.0,AMEX,5006.57,4803.23,240.16,1/22/2023,4/17/2023,1031.0,3113.0,5/3/2023,Suggestion,Resolved,3/18/2023,1.0,ATM Withdrawal,Food & Dining,Incomplete,2021-04-26,,0.0
3114.0,Susan,Johnson,44.0,Female,Address_3114,Albuquerque,19458797967.0,susan.johnson@kag.com,Savings,,10/22/2008,3/7/2023,3114.0,10/22/2023,Withdrawal,2946.97,-875.63,47.0,3114.0,15228.82,Auto,8.65,12.0,2/3/2021,Approved,3114.0,AMEX,9782.2,,162.33,7/16/2023,1/14/2023,1420.0,3114.0,6/8/2023,Complaint,Pending,10/10/2023,1.0,,Food & Dining,Complete,2025-06-12,0.0,0.0
3115.0,Elizabeth,Carter,26.0,Male,Address_3115,Fort Worth,19458797968.0,elizabeth.carter@kag.com,,9766.28,,2/22/2023,3115.0,9/10/2023,Transfer,3052.0,12818.28,32.0,,9260.99,Personal,3.44,24.0,6/9/2020,Approved,3115.0,MasterCard,7091.32,412.43,20.62,12/27/2023,3/28/2023,,3115.0,3/21/2023,Praise,Resolved,7/7/2023,1.0,UPI - Swiggy,,Complete,2023-01-24,0.0,0.0
3116.0,Jessica,White,55.0,Male,Address_3116,San Jose,19458797969.0,jessica.white@kag.com,Savings,8705.7,3/9/2009,7/11/2023,3116.0,1/20/2023,Transfer,2825.53,11531.23,28.0,3116.0,28065.89,Auto,6.38,24.0,3/26/2020,Closed,3116.0,AMEX,5833.86,4293.61,214.68,9/6/2023,6/6/2023,919.0,3116.0,9/27/2023,Suggestion,Resolved,1/19/2023,1.0,POS - Flipkart,Salary/Income,Incomplete,2024-10-15,0.0,0.0
3117.0,Jessica,Flores,30.0,Female,Address_3117,Denver,,jessica.flores@kag.com,Savings,1417.92,7/23/2019,5/22/2023,3117.0,9/7/2023,Transfer,509.88,908.04,11.0,3117.0,14643.39,Personal,8.78,60.0,6/9/2020,Approved,3117.0,,,4966.7,248.34,11/28/2023,7/5/2023,9200.0,3117.0,1/16/2023,Suggestion,Resolved,7/11/2023,1.0,Salary from Infosys Ltd.,Shopping,Incomplete,2024-09-14,0.0,0.0
3118.0,Donald,Walker,43.0,Male,Address_3118,Boston,19458797971.0,donald.walker@kag.com,Savings,3602.66,12/13/2009,1/25/2023,3118.0,10/12/2023,Transfer,2068.31,5670.97,39.0,3118.0,4593.43,Mortgage,9.81,36.0,9/4/2021,Approved,3118.0,AMEX,7330.99,673.06,,2/24/2023,3/10/2023,2027.0,3118.0,3/26/2023,Suggestion,Pending,8/19/2023,1.0,Bill Payment - Electricity,Rent,,2023-11-30,0.0,1.0
3119.0,Carol,Campbell,28.0,Female,Address_3119,Milwaukee,19458797972.0,carol.campbell@kag.com,Savings,620.71,6/29/2015,9/7/2023,3119.0,1/17/2023,Transfer,4928.72,5549.43,,3119.0,10485.54,Auto,6.42,60.0,5/18/2021,Rejected,3119.0,MasterCard,4331.15,4145.39,207.27,10/1/2023,9/12/2023,,3119.0,7/12/2023,Suggestion,Resolved,4/16/2023,1.0,POS - Big Bazaar,Rent,Incomplete,2021-07-01,0.0,0.0
,Matthew,Walker,41.0,Male,Address_3120,Atlanta,19458797973.0,matthew.walker@kag.com,Current,6362.42,1/11/2001,2/2/2023,3120.0,2/20/2023,Withdrawal,450.14,5912.28,76.0,3120.0,39117.43,Auto,5.68,,9/1/2021,Rejected,3120.0,,8136.6,777.81,38.89,4/13/2023,12/17/2023,4719.0,3120.0,6/8/2023,Complaint,Resolved,6/13/2023,1.0,Bill Payment - Electricity,Food & Dining,,2025-02-22,0.0,0.0
3121.0,Richard,Campbell,50.0,Male,Address_3121,Boston,19458797974.0,richard.campbell@kag.com,Current,3378.83,6/13/2009,6/25/2023,3121.0,5/16/2023,Deposit,3351.48,27.35,39.0,3121.0,42748.56,Auto,8.56,12.0,11/16/2020,Closed,3121.0,Visa,5337.81,2237.28,111.86,11/2/2023,1/23/2023,5929.0,3121.0,3/22/2023,Praise,Pending,2/20/2023,1.0,UPI - Swiggy,Shopping,Incomplete,2024-05-17,1.0,0.0
3122.0,Jennifer,Flores,66.0,Female,Address_3122,Indianapolis,19458797975.0,jennifer.flores@kag.com,Current,2649.89,1/25/2005,2/8/2023,3122.0,5/29/2023,Transfer,4472.55,-1822.66,73.0,3122.0,43735.23,Personal,2.7,,,Rejected,3122.0,Visa,1361.63,4623.78,231.19,,5/8/2023,2117.0,3122.0,8/15/2023,Complaint,Pending,,1.0,,,,2023-06-22,0.0,0.0
3123.0,Amanda,Mitchell,,Other,Address_3123,Kansas City,19458797976.0,amanda.mitchell@kag.com,Savings,,4/2/2013,7/31/2023,3123.0,5/31/2023,Withdrawal,1011.28,4267.58,25.0,3123.0,27206.81,Personal,6.67,36.0,1/1/2022,Approved,3123.0,Visa,6722.71,4660.41,233.02,,,8761.0,3123.0,5/30/2023,Suggestion,Pending,,1.0,UPI - Amazon Pay,Shopping,Incomplete,2024-07-20,0.0,
3124.0,David,Nelson,52.0,Female,Address_3124,El Paso,19458797977.0,david.nelson@kag.com,Savings,7975.96,5/15/2011,12/30/2023,3124.0,4/25/2023,Deposit,4014.07,11990.03,26.0,3124.0,47596.61,Auto,1.58,36.0,4/9/2020,Approved,3124.0,MasterCard,7572.75,2763.12,138.16,10/4/2023,4/21/2023,6155.0,3124.0,11/4/2023,Complaint,Resolved,10/6/2023,1.0,Bill Payment - Electricity,Utilities,Incomplete,2024-02-17,0.0,0.0
3125.0,Brian,King,33.0,Male,Address_3125,Columbus,19458797978.0,brian.king@kag.com,Current,4098.78,2/3/2013,5/13/2023,3125.0,12/13/2023,Deposit,1216.46,5315.24,68.0,3125.0,8431.77,Personal,6.94,24.0,9/5/2022,Rejected,3125.0,AMEX,,4681.96,234.1,8/30/2023,9/9/2023,2591.0,3125.0,5/24/2023,Complaint,Resolved,4/29/2023,1.0,NEFT Transfer - Rent,Utilities,Expired,2024-11-06,0.0,0.0
3126.0,Margaret,White,30.0,Female,Address_3126,Philadelphia,,margaret.white@kag.com,Current,7598.74,7/11/2011,4/23/2023,3126.0,9/19/2023,Withdrawal,161.59,,62.0,3126.0,34239.45,Mortgage,8.16,36.0,11/7/2020,,3126.0,AMEX,1879.99,188.85,9.44,12/28/2023,,5296.0,3126.0,9/23/2023,Suggestion,Resolved,7/26/2023,1.0,ATM Withdrawal,Food & Dining,Complete,2023-08-04,0.0,0.0
3127.0,Kevin,Carter,61.0,Female,Address_3127,Boston,19458797980.0,kevin.carter@kag.com,Current,4516.71,1/6/2016,5/29/2023,3127.0,6/29/2023,Deposit,2610.45,7127.16,19.0,3127.0,35508.82,,1.57,,4/24/2021,Rejected,3127.0,Visa,3900.27,3430.86,171.54,10/22/2023,1/3/2023,7938.0,3127.0,4/20/2023,Complaint,Pending,12/4/2023,1.0,Salary from Infosys Ltd.,Shopping,Complete,,0.0,0.0
3128.0,Sarah,Sanchez,28.0,Female,,El Paso,19458797981.0,sarah.sanchez@kag.com,Savings,,10/23/2019,11/11/2023,3128.0,5/16/2023,Deposit,3557.26,5781.03,13.0,3128.0,3606.08,Mortgage,8.64,24.0,4/4/2021,Approved,3128.0,Visa,7499.19,2141.3,107.07,7/29/2023,6/25/2023,5641.0,3128.0,9/28/2023,Suggestion,Pending,10/31/2023,1.0,Bill Payment - Electricity,Cash Withdrawal,Complete,2021-09-15,0.0,0.0
3129.0,Karen,Thomas,40.0,Male,Address_3129,Fort Worth,19458797982.0,karen.thomas@kag.com,Savings,4517.44,6/9/2006,3/18/2023,3129.0,4/9/2023,Transfer,992.74,3524.7,29.0,3129.0,14839.93,Auto,2.11,36.0,,Approved,3129.0,MasterCard,6812.85,2769.15,138.46,6/28/2023,11/17/2023,3343.0,3129.0,,Suggestion,Resolved,9/2/2023,1.0,POS - Starbucks,Shopping,Complete,2025-02-15,0.0,0.0
3130.0,Kevin,Campbell,19.0,Other,Address_3130,San Jose,19458797983.0,kevin.campbell@kag.com,Current,5426.74,5/3/2008,1/14/2023,3130.0,11/21/2023,Transfer,361.44,5065.3,54.0,3130.0,47503.36,Auto,2.58,12.0,8/10/2020,Closed,3130.0,Visa,5645.73,967.68,48.38,12/19/2023,1/24/2023,4658.0,3130.0,,Suggestion,Pending,8/5/2023,,ATM Withdrawal,Rent,,2022-05-24,0.0,0.0
3131.0,Charles,Gonzalez,47.0,Other,Address_3131,Mesa,19458797984.0,charles.gonzalez@kag.com,Savings,4669.64,9/21/2015,2/23/2023,3131.0,10/16/2023,Withdrawal,2771.76,1897.88,73.0,3131.0,38192.42,Auto,8.53,36.0,2/5/2020,Rejected,3131.0,,2701.69,1008.87,50.44,11/25/2023,5/3/2023,5134.0,3131.0,4/3/2023,,Pending,2/8/2023,1.0,ATM Withdrawal,Rent,Expired,2021-04-02,0.0,0.0
,,Anderson,36.0,Male,Address_3132,,19458797985.0,patricia.anderson@kag.com,Current,2815.81,7/5/2004,9/10/2023,3132.0,7/9/2023,Transfer,747.13,3562.94,,3132.0,3680.0,Mortgage,2.12,12.0,9/18/2022,Closed,3132.0,MasterCard,2897.79,3646.94,182.35,10/8/2023,8/1/2023,3365.0,3132.0,6/18/2023,Suggestion,,3/7/2023,1.0,Bill Payment - Electricity,Food & Dining,Complete,2024-03-30,0.0,0.0
3133.0,Stephanie,Clark,57.0,Other,Address_3133,Fresno,19458797986.0,stephanie.clark@kag.com,Current,1932.51,8/13/2007,6/22/2023,3133.0,,Deposit,929.73,1002.78,62.0,3133.0,27498.9,Personal,7.06,24.0,6/27/2021,Closed,,AMEX,9715.94,3840.26,192.01,12/2/2023,3/1/2023,7983.0,3133.0,10/17/2023,Praise,Pending,5/6/2023,1.0,ATM Withdrawal,Cash Withdrawal,Expired,2021-05-29,1.0,0.0
3134.0,,Brown,62.0,Female,,Philadelphia,19458797987.0,steven.brown@kag.com,Current,9474.83,1/21/2022,6/18/2023,3134.0,8/4/2023,Deposit,3520.25,5954.58,71.0,3134.0,32782.49,Mortgage,3.65,12.0,9/2/2022,Approved,3134.0,AMEX,1954.67,3201.83,160.09,4/23/2023,5/22/2023,,3134.0,,Praise,Resolved,1/26/2023,-1.0,POS - Big Bazaar,Shopping,Expired,2021-04-27,0.0,0.0
3135.0,Anthony,Thomas,63.0,Female,Address_3135,,19458797988.0,anthony.thomas@kag.com,Savings,3045.11,1/2/2000,4/2/2023,3135.0,ERR,Transfer,3064.41,-19.3,71.0,3135.0,48681.09,Mortgage,3.24,48.0,5/27/2021,Rejected,3135.0,AMEX,7578.08,1728.3,86.42,12/12/2023,3/14/2023,3304.0,3135.0,5/12/2023,Suggestion,Resolved,6/12/2023,1.0,Bill Payment - Electricity,Insurance,Complete,2022-04-03,0.0,0.0
3136.0,John,Robinson,64.0,Other,Address_3136,Omaha,19458797989.0,john.robinson@kag.com,Current,7083.16,12/10/2021,5/9/2023,3136.0,,Withdrawal,4735.4,11818.56,21.0,3136.0,36105.27,Mortgage,6.85,60.0,5/9/2021,Closed,3136.0,Visa,1017.59,3530.35,176.52,10/1/2023,9/11/2023,1824.0,3136.0,4/6/2023,,Resolved,8/25/2023,1.0,UPI - Amazon Pay,Cash Withdrawal,Complete,2022-07-19,0.0,0.0
3137.0,Jennifer,Baker,66.0,Other,Address_3137,San Diego,19458797990.0,jennifer.baker@kag.com,Savings,3472.87,2/15/2014,5/10/2023,3137.0,10/16/2023,Withdrawal,,5096.71,9.0,3137.0,32294.04,Auto,1.96,12.0,3/30/2022,Closed,3137.0,MasterCard,2113.89,2589.79,129.49,,1/8/2023,7776.0,3137.0,5/31/2023,Complaint,Resolved,11/24/2023,,UPI - Swiggy,Food & Dining,Complete,2023-03-25,0.0,0.0
3138.0,Joseph,Robinson,32.0,Other,Address_3138,San Diego,19458797991.0,joseph.robinson@kag.com,Current,9699.47,6/29/2021,3/13/2023,3138.0,6/15/2023,Transfer,1079.81,8619.66,45.0,3138.0,45517.85,Personal,6.17,48.0,10/7/2022,Rejected,3138.0,Visa,8687.82,3505.35,175.27,11/8/2023,7/7/2023,290.0,3138.0,10/27/2023,Praise,Resolved,5/30/2023,1.0,NEFT Transfer - Rent,Rent,Incomplete,2021-02-14,0.0,0.0
3139.0,Karen,Scott,59.0,Female,Address_3139,Omaha,19458797992.0,karen.scott@kag.com,Current,9883.96,10/5/2005,9/12/2023,3139.0,9/15/2023,Withdrawal,3282.14,13166.1,27.0,3139.0,33385.93,Personal,9.32,36.0,3/15/2020,Closed,3139.0,MasterCard,3787.52,1076.75,53.84,3/2/2023,1/26/2023,8849.0,3139.0,7/14/2023,Praise,Resolved,9/16/2023,1.0,Insurance Premium Payment,Insurance,Expired,2023-02-13,0.0,0.0
3140.0,Emily,Williams,50.0,Female,Address_3140,Tucson,19458797993.0,emily.williams@kag.com,Savings,8268.45,11/7/2016,5/21/2023,3140.0,8/24/2023,Withdrawal,4860.27,3408.18,48.0,3140.0,46673.98,Personal,,60.0,11/15/2020,Approved,3140.0,MasterCard,9952.68,2459.45,122.97,8/22/2023,11/4/2023,5256.0,3140.0,,Suggestion,Pending,5/3/2023,1.0,POS - Flipkart,Rent,Complete,2021-08-22,0.0,0.0
